code,ticker,name,name_jp,market,sector33,sector17,yf_sector,yf_industry,currency,price,book_value_per_share,pbr,market_cap,trailing_pe,forward_pe,roe,trailing_eps,total_revenue,operating_margins,profit_margins,total_cash,total_debt,dividend_yield,fetched_at,score,net_income_years,net_income_4y_mean,net_income_4y_cv,net_income_4y_min,net_income_all_positive_4y,revenue_4y_mean,revenue_3y_cagr,roe_3y_mean,roe_3y_min,fcf_5y_mean,fcf_yield_5y,net_buyback_4y,shares_change_4y
3932,3932.T,Akatsuki Inc.,アカツキ,プライム（内国株式）,情報・通信業,情報通信・サービスその他,Communication Services,Electronic Gaming & Multimedia,JPY,2742.0,2986.562,0.9181125,39545860096,18.936464,13.179524,0.090579994,144.8,23988000768.0,0.20358999,0.15695,33265999872.0,10062999552.0,3.99,2026-04-30,-0.245,4,2367250000.0,0.6915811981912283,1288000000.0,True,24558250000.0,-0.03442487685977802,0.03594680742634417,0.03263899447569814,2873000000.0,0.07264982966676199,6487000000.0,0.0667305787090191
4465,4465.T,"Niitaka Co., Ltd.",ニイタカ,スタンダード（内国株式）,化学,素材・化学,Consumer Defensive,Household & Personal Products,JPY,2281.0,2686.323,0.8491161,13523911680,6.3888187,12.945517,0.10569,357.03,24131000320.0,0.09255,0.066589996,7506999808.0,1538000000.0,3.31,2026-04-30,-0.252,4,1076106750.0,0.45474853471600374,561584000.0,True,20937654750.0,0.10051274735789839,0.07544506563985047,0.04423719310163706,896684000.0,0.06630359774724587,,-3.3878437390999494e-06
1716,1716.T,Dai-Ichi Cutter Kogyo k.k.,第一カッター興業,スタンダード（内国株式）,建設業,建設・資材,Industrials,Engineering & Construction,JPY,1431.0,1756.889,0.8145079,16102823936,9.420671,5.989954,0.08911,151.9,20347000832.0,0.11812,0.08399,9733999616.0,288000000.0,2.8,2026-04-30,-0.254,4,1706971750.0,0.15729462776200767,1327762000.0,True,21065112500.0,-0.011599345902621128,0.1025103558166297,0.07101460379196639,1324168000.0,0.08223203614861904,,-0.009529940448768648
5184,5184.T,"Nichirin Co., Ltd.",ニチリン,スタンダード（内国株式）,ゴム製品,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,3955.0,4574.491,0.864577,52183273472,9.454937,10.709451,0.10398,418.3,73668001792.0,0.11068,0.07485,23619000320.0,2131000064.0,4.81,2026-04-30,-0.254,4,5544500000.0,0.10914415634397494,4578000000.0,True,69956750000.0,0.04707494627195752,0.1097658408414664,0.09415179714846751,5416250000.0,0.10379283704588213,2527000000.0,-0.05704307866577807
4251,4251.T,KEIWA Incorporated,恵和,プライム（内国株式）,化学,素材・化学,Technology,Electronic Components,JPY,1194.0,1290.258,0.92539626,22083665920,9.779671,8.081219,0.09688,122.09,20472999936.0,0.18552,0.11078,9379000320.0,2155000064.0,4.18,2026-04-30,-0.254,4,2975897000.0,0.3784321955468935,1983094000.0,True,20069145500.0,-0.010042980801124757,0.1089274179068338,0.09691544469363228,1481583750.0,0.06708957450122484,958102000.0,0.9209350463212995
5101,5101.T,"The Yokohama Rubber Company, Limited",横浜ゴム,プライム（内国株式）,ゴム製品,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,6353.0,6536.662,0.9719028,1001885597696,9.504361,12.172131,0.10985,668.43,1234958942208.0,0.18125,0.08535,107391000576.0,535770005504.0,2.66,2026-04-30,-0.254,4,73367250000.0,0.2906955726717803,45918000000.0,True,1043878750000.0,0.12798785686508762,0.10018439585404237,0.09172616948754114,31351500000.0,0.0312924949436322,9932000000.0,-0.0181310433731936
6161,6161.T,Estic Corporation,エスティック,スタンダード（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,1012.0,1065.825,0.94949925,10087479296,8.8153305,9.1236925,0.10271,114.8,7378999808.0,0.18417999,0.13931,2873999872.0,0.0,5.91,2026-04-30,-0.261,4,1053770500.0,0.13247896813036558,820228000.0,True,6870557250.0,0.11054895799039888,0.13001190013342165,0.12040628939115428,739176000.0,0.07327658162263652,269000.0,0.003222384312524529
9104,9104.T,"Mitsui O.S.K. Lines, Ltd.",商船三井,プライム（内国株式）,海運業,運輸・物流,Industrials,Marine Shipping,JPY,5935.0,7870.372,0.75409395,2038500425728,7.096821,10.547924,0.08866,836.29,1802240000000.0,0.065,0.13097,205562003456.0,2372806901760.0,3.35,2026-04-30,-0.265,4,548005500000.0,0.39180150847309403,261651000000.0,True,1571169000000.0,0.11836065291151376,0.2628089552708845,0.12226487990377723,383065750000.0,0.18791546234933826,70515000000.0,-0.03152192084471428
1810,1810.T,"Matsui Construction Co., Ltd.",松井建設,スタンダード（内国株式）,建設業,建設・資材,Industrials,Engineering & Construction,JPY,1519.0,1927.887,0.78790927,43323187200,10.535442,,0.09219,144.18,97948999680.0,0.079619996,0.04879,5872999936.0,0.0,4.65,2026-04-30,-0.271,4,1845250000.0,0.30503535657442143,1161000000.0,True,91838000000.0,0.06369700120806865,0.03996708149080914,0.02529714889583719,-1561500000.0,-0.03604305456086112,,-0.029431992897438253
9639,9639.T,"Sankyo Frontier Co.,Ltd.",三協フロンテア,スタンダード（内国株式）,サービス業,情報通信・サービスその他,Real Estate,Real Estate - Diversified,JPY,2153.0,2271.491,0.9478356,47850536960,9.3328705,,0.10864,230.69,53487001600.0,0.15507,0.09894,4092000000.0,4100000000.0,4.17,2026-04-30,-0.284,4,5369750000.0,0.13356909711878698,4337000000.0,True,52952500000.0,0.016872154287379093,0.1162362801716194,0.10851180944755805,3621500000.0,0.07568358121095575,-0.0,-7.85988086454692e-05
9991,9991.T,Gecoss Corporation,ジェコス,プライム（内国株式）,卸売業,商社・卸売,Industrials,Rental & Leasing Services,JPY,1611.0,2037.129,0.7908188,54204362752,9.783796,,0.08766,164.66,115285000192.0,0.08276,0.05134,8302000128.0,2816000000.0,3.79,2026-04-30,-0.315,4,3938000000.0,0.1429705956690494,3326000000.0,True,118565500000.0,-0.007206974761179485,0.06704103851660248,0.05784287257019438,2551750000.0,0.04707646894909482,2436000000.0,-0.07561709132515027
5013,5013.T,Yushiro Inc.,ユシロ,スタンダード（内国株式）,石油・石炭製品,エネルギー資源,Basic Materials,Chemicals,JPY,3315.0,3535.896,0.9375276,43175952384,9.349353,,0.1148,354.57,52343001088.0,0.11396,0.096140005,11628999680.0,6227999744.0,4.07,2026-04-30,-0.319,4,2124000000.0,0.7633347791093533,273000000.0,True,48244250000.0,0.13780789669836047,0.07027043777154279,0.027177942890001968,1713500000.0,0.03968644361936491,205000000.0,-0.0069937602606022775
9768,9768.T,"IDEA Consultants,Inc.",いであ,スタンダード（内国株式）,サービス業,情報通信・サービスその他,Industrials,Engineering & Construction,JPY,3620.0,4301.749,0.84151816,25843019776,10.849367,,0.08012,333.66,24615999488.0,0.13859999,0.09673,2924999936.0,320000000.0,3.19,2026-04-30,-0.351,4,2223981250.0,0.07399566466160878,1989553000.0,True,23665187500.0,0.022374392549903588,0.0812694814112132,0.07769830592524891,778371000.0,0.030119196856509035,933000.0,-4.16009910280124e-05
4809,4809.T,Paraca Inc.,パラカ,プライム（内国株式）,不動産業,不動産,Industrials,Specialty Business Services,JPY,2021.0,2046.386,0.9875947,20499908608,10.025299,,0.1021,201.59,17856999424.0,0.18719,0.11446,3560999936.0,27068000256.0,3.46,2026-04-30,-0.354,4,1768500000.0,0.13267177151048462,1395000000.0,True,15439500000.0,0.10762514453138428,0.10075791567476584,0.09691958927857047,-1140500000.0,-0.055634394367735124,,0.014449592642920006
7931,7931.T,"Mirai Industry Co.,Ltd.",未来工業,プライム（内国株式）,化学,素材・化学,Industrials,Electrical Equipment & Parts,JPY,2985.0,3344.328,0.892556,48242917376,10.270437,10.240137,0.08715,290.64,45673000960.0,0.15682,0.102819994,23241000960.0,178000000.0,3.35,2026-04-30,-0.355,4,3805500000.0,0.3089326854603719,2531000000.0,True,41419250000.0,0.069232537762288,0.08452369447811865,0.05673670815357398,3285000000.0,0.06809289691991616,4658000000.0,-0.061016446753465514
8604,8604.T,"Nomura Holdings, Inc.",野村ホールディングス,プライム（内国株式）,証券、商品先物取引業,金融（除く銀行）,Financial Services,Capital Markets,JPY,1256.5,1277.986,0.9831876,3627550244864,10.559711,13.815284,0.1007,118.99,2167713038336.0,0.18655,0.16705999,48617301737472.0,35363905077248.0,3.77,2026-04-30,-0.358,4,185595250000.0,0.5031881412345224,92786000000.0,True,1332269750000.0,0.13275691084363017,0.06051929853936543,0.030606421853115826,-680468500000.0,-0.1875834803290261,184413000000.0,-0.02040988969299573
9110,9110.T,"NS United Kaiun Kaisha, Ltd.",ＮＳユナイテッド海運,プライム（内国株式）,海運業,運輸・物流,Industrials,Marine Shipping,JPY,7600.0,7613.526,0.9982234,179098255360,8.728609,,0.13108,870.7,229281005568.0,0.097629994,0.09679,67036999680.0,75575001088.0,3.81,2026-04-30,-0.358,4,21948000000.0,0.1785309568197973,17986000000.0,True,231818500000.0,0.08084347758016164,0.15352493583371282,0.11924232042571449,24527000000.0,0.13694717433566853,3000000.0,-4.387550744844315e-05
9830,9830.T,Trusco Nakayama Corporation,トラスコ中山,プライム（内国株式）,卸売業,商社・卸売,Industrials,Industrial Distribution,JPY,2163.0,2824.537,0.7657892,142628995072,8.9784565,9.084418,0.08101,240.91,218986004480.0,0.06885,0.04453,47594000384.0,80000000000.0,2.53,2026-04-30,-0.36,4,13717500000.0,0.17093226663690222,10626000000.0,True,282418500000.0,0.0909999764640852,0.0876843342876638,0.07871242184417276,-3370500000.0,-0.023631239905312035,3000000.0,-2.9237687798167045e-05
5911,5911.T,Yokogawa Bridge Holdings Corp.,横河ブリッジホールディングス,プライム（内国株式）,金属製品,建設・資材,Industrials,Engineering & Construction,JPY,2941.0,3351.769,0.87744707,115747528704,9.639147,9.081926,0.093760006,305.11,149612003328.0,0.11509,0.080520004,23075000320.0,28500000768.0,3.94,2026-04-30,-0.375,4,11749750000.0,0.0601443827423206,11043000000.0,True,156335750000.0,0.05188060516637716,0.10067500894622783,0.0993196594946042,-2358500000.0,-0.020376244973932606,5089000000.0,-0.03245417294109976
2927,2927.T,"AFC-HD AMS Life Science Co., Ltd.",ＡＦＣ－ＨＤアムスライフサイエンス,スタンダード（内国株式）,食料品,食品,Consumer Defensive,Packaged Foods,JPY,863.0,1101.06,0.7837901,12564938752,8.983969,,0.08692,96.06,32886999040.0,0.05784,0.0416,11091000320.0,23761999872.0,4.15,2026-04-30,-0.379,4,1134632000.0,0.23015733193604923,735353000.0,True,27861085500.0,0.12352910552802521,0.0929256550780531,0.08631336521513365,-1039650750.0,-0.0827422059526168,381689000.0,0.003989995087318565
2475,2475.T,"WDB Holdings Co., Ltd.",ＷＤＢホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他,Industrials,Staffing & Employment Services,JPY,1490.0,1680.734,0.8865174,28582619136,9.123753,8.361392,0.09974,163.31,50420625408.0,0.09588,0.06058,16692161536.0,0.0,4.16,2026-04-30,-0.395,4,3577791500.0,0.11108578728101072,3051142000.0,True,48728256250.0,0.029423450466897094,0.1186419181183445,0.0985214319751425,1477608750.0,0.05169605846718721,259097000.0,-0.005074589391814266
6287,6287.T,Sato Corporation,サトー,プライム（内国株式）,機械,機械,Industrials,Business Equipment & Supplies,JPY,2086.0,2609.016,0.7995351,67722223616,9.438487,8.899318,0.08141,221.01,160350994432.0,0.08206,0.04156,29258999808.0,17795000320.0,3.59,2026-04-30,-0.401,4,4673500000.0,0.3097044236085551,3565000000.0,True,141465000000.0,0.07451312322159964,0.07130465543989616,0.05212979074970389,1443250000.0,0.021311320316112877,2502000000.0,-0.03593128930086387
9857,9857.T,Eiwa Corporation,英和,スタンダード（内国株式）,卸売業,商社・卸売,Industrials,Electrical Equipment & Parts,JPY,2655.0,2842.967,0.9338835,16802512896,8.848526,,0.11726,300.05,48591998976.0,0.07507,0.04157,6867999744.0,206000000.0,3.01,2026-04-30,-0.402,4,1502550750.0,0.2242129094609341,1067123000.0,True,42272758000.0,0.08038690989391917,0.11014583298882825,0.09877173561789485,504223750.0,0.030008829817356385,383000.0,-2.828336263582809e-05
3176,3176.T,"Sanyo Trading Co., Ltd.",三洋貿易,プライム（内国株式）,卸売業,商社・卸売,Industrials,Industrial Distribution,JPY,1556.0,1831.957,0.8493649,44828626944,9.760993,7.398602,0.10125,159.41,132562796544.0,0.05582,0.039049998,11512000512.0,3801999872.0,3.66,2026-04-30,-0.406,4,4726110750.0,0.06947088556416098,4296933000.0,True,123435800750.0,0.06053987183289267,0.1077484616371377,0.093118885285231,3231100000.0,0.07207671125052069,,0.0030144214573750716
6466,6466.T,"TVE Co., Ltd.",ＴＶＥ,スタンダード（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,4610.0,5211.708,0.8845469,10814068736,18.094751,,0.08447,254.77,10780000256.0,0.14023,0.09072,2172999936.0,102000000.0,0.82,2026-04-30,-0.411,4,423546000.0,0.7020652848348048,-60488000.0,False,9828742500.0,0.06149924547026231,0.055316624285680904,0.04516492535842173,-553728750.0,-0.051204478491674345,260000.0,0.005090715592148021
7723,7723.T,"Aichi Tokei Denki Co., Ltd.",愛知時計電機,プライム（内国株式）,精密機器,電機・精密,Technology,Scientific & Technical Instruments,JPY,2891.0,3232.121,0.89445907,44352716800,11.382786,11.531712,0.09204,253.98,56954998784.0,0.121520005,0.07682,8207000064.0,700000000.0,3.84,2026-04-30,-0.416,4,3238500000.0,0.09017379157536577,2789000000.0,True,50538500000.0,0.053087758220789594,0.08284208728520646,0.07689419175095391,1089000000.0,0.02455317460958784,214000000.0,0.0030895337463319184
6322,6322.T,Tacmina Corporation,タクミナ,スタンダード（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,1562.0,1586.312,0.98467386,10785076224,8.885603,,0.11094,175.79,11255000064.0,0.12911001,0.10298,3137999872.0,400000000.0,3.2,2026-04-30,-0.431,4,1088410000.0,0.12345459061656498,880311000.0,True,10139011750.0,0.0862084068175768,0.12326441439431617,0.11982054062895814,608450000.0,0.05641592023670801,615069000.0,-0.044806862906837
6340,6340.T,Shibuya Corporation,澁谷工業,プライム（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,3430.0,4032.528,0.850583,94895316992,10.574996,8.252135,0.08295,324.35,129572003840.0,0.10944,0.06927,37576998912.0,3241999872.0,2.77,2026-04-30,-0.432,4,8755750000.0,0.18925796269641748,5928000000.0,True,109629000000.0,0.10269654890097413,0.08868482666950368,0.0675209294378951,4148250000.0,0.04371395903919802,,-2.9927149078345927e-05
6392,6392.T,Yamada Corporation,ヤマダコーポレーション,スタンダード（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,6800.0,7285.929,0.9333058,16277404672,9.578545,,0.08901,709.92,15422000128.0,0.15776,0.098170005,4048000000.0,731000000.0,3.09,2026-04-30,-0.436,4,1546885000.0,0.17366679691250067,1167256000.0,True,13825711750.0,0.062264469736660555,0.11683459088517717,0.10068446608159869,506248000.0,0.03110127260464536,,-0.0005231732776618259
9428,9428.T,Crops Corporation,クロップス,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他,Communication Services,Telecom Services,JPY,1334.0,1354.469,0.98488784,12614445056,14.640035,,0.13095,91.12,64951001088.0,0.059609998,0.01926,9795999744.0,2566000128.0,1.86,2026-04-30,-0.439,4,1212250000.0,0.1431589876430344,991000000.0,True,52438250000.0,0.10754514323742526,0.10379980273880525,0.08383030918242186,1426000000.0,0.11304500464899404,1213000000.0,0.04645599450661031
6395,6395.T,Tadano Ltd.,タダノ,プライム（内国株式）,機械,機械,Industrials,Farm & Heavy Construction Machinery,JPY,1379.0,1629.201,0.84642714,174246789120,9.52348,14.751818,0.09292,144.8,349477011456.0,0.06926,0.052360002,81842003968.0,146015993856.0,2.43,2026-04-30,-0.442,4,11452250000.0,0.40545024638599897,6642000000.0,True,281726000000.0,0.19331624245372891,0.058118747009295924,0.035920760165921245,332750000.0,0.0019096478143470538,1586000000.0,-0.0032893087880431215
8706,8706.T,"Kyokuto Securities Co., Ltd.",極東証券,プライム（内国株式）,証券、商品先物取引業,金融（除く銀行）,Financial Services,Capital Markets,JPY,1554.0,1670.872,0.9300533,48948379648,10.331073,,0.09201,150.42,8190000128.0,0.14123,0.58486,44726001664.0,13400000512.0,6.96,2026-04-30,-0.447,4,3018000000.0,0.4692898868076954,1168000000.0,True,9206250000.0,0.1373521243755571,0.06516123302573522,0.025014723992075816,-1339000000.0,-0.027355348831341973,-0.0,-2.0030092157230506e-05
9955,9955.T,"The Yonkyu Co.,Ltd.",ヨンキュウ,スタンダード（内国株式）,卸売業,商社・卸売,Consumer Defensive,Farm Products,JPY,2780.0,3278.815,0.8478673,34069000192,10.171972,,0.09362,273.3,44835000320.0,0.06099,0.081099994,25764999168.0,6992999936.0,0.62,2026-04-30,-0.464,4,1838611750.0,0.18541808847171942,1415355000.0,True,41366525750.0,0.084285288053634,0.05065753496876826,0.037257433994675127,140502000.0,0.004124042361330942,1519000.0,0.002967867112168898
5076,5076.T,INFRONEER Holdings Inc.,インフロニア・ホールディングス,プライム（内国株式）,建設業,建設・資材,Industrials,Engineering & Construction,JPY,2132.0,2279.085,0.93546313,538526318592,12.957336,22.678438,0.113809995,164.54,1011766001664.0,0.06445,0.0625,198938001408.0,641924988928.0,4.28,2026-04-30,-0.472,4,31290750000.0,0.08590913616193026,26689000000.0,True,758883500000.0,0.07464870518147415,0.08327997493733828,0.07054148686378069,4536000000.0,0.008422986664532135,40052000000.0,-0.0933719024285129
7520,7520.T,"Eco's Co.,Ltd.",エコス,プライム（内国株式）,小売業,小売,Consumer Defensive,Food Distribution,JPY,2222.0,2601.62,0.8540832,24963993600,9.43164,,0.09431,235.59,134198001664.0,0.056789998,0.019709999,10149999616.0,9927000064.0,3.11,2026-04-30,-0.485,4,3304250000.0,0.3019389897775161,1610000000.0,True,131903000000.0,-0.0011540047635270057,0.13707472205366822,0.08130081300813008,5523500000.0,0.2212586691257604,1415000000.0,-0.013605115540327728
8439,8439.T,Tokyo Century Corporation,東京センチュリー,プライム（内国株式）,その他金融業,金融（除く銀行）,Industrials,Rental & Leasing Services,JPY,2151.0,2171.793,0.9904259,1051326939136,7.8124437,11.747037,0.12068,275.33,1396913995776.0,0.08325,0.09245,673177010176.0,5083251081216.0,3.3,2026-04-30,-0.485,4,53117500000.0,0.5758185975320949,4765000000.0,True,1329421500000.0,0.023108394448374314,0.061383510785659214,0.006622240443613672,17645750000.0,0.016784265049368568,3085000000.0,-0.0018827670729237855
6730,6730.T,AXELL Corporation,アクセル,スタンダード（内国株式）,電気機器,電機・精密,Technology,Semiconductors,JPY,1152.0,1276.684,0.9023377,12407140352,10.977701,,0.094280005,104.94,14341000192.0,0.09722,0.08723,4576999936.0,0.0,4.2,2026-04-30,-0.486,4,1241750000.0,0.2858547380708908,865000000.0,True,14488500000.0,0.12641680284749568,0.11439639243132325,0.07612968512824504,555750000.0,0.044792755158154916,-0.0,0.012543413648120616
2001,2001.T,Nippn Corporation,ニップン,プライム（内国株式）,食料品,食品,Consumer Defensive,Packaged Foods,JPY,2641.0,3268.967,0.8079005,218714537984,11.61645,11.437852,0.08039,227.35,415811010560.0,0.06313,0.05013,41408000000.0,59015000064.0,2.48,2026-04-30,-0.489,4,17677750000.0,0.4475485290240604,9327000000.0,True,374558500000.0,0.08540810823309064,0.09674068789278285,0.056493753200486746,17455000000.0,0.07980722342872752,451000000.0,0.016271849453189935
6804,6804.T,Hosiden Corporation,ホシデン,プライム（内国株式）,電気機器,電機・精密,Industrials,Electrical Equipment & Parts,JPY,2780.0,2974.568,0.93458945,136867414016,39.759727,11.227786,0.111049995,69.92,442829996032.0,0.06678,0.03562,68622000128.0,10168999936.0,1.85,2026-04-30,-0.49,4,11551750000.0,0.08213206120433322,10037000000.0,True,237833250000.0,0.060437870057004295,0.08816397862125012,0.0729472900049058,2972750000.0,0.021719925238395176,10592000000.0,-0.07401135079695265
1381,1381.T,"AXYZ Co., Ltd.",アクシーズ,スタンダード（内国株式）,水産・農林業,食品,Consumer Defensive,Farm Products,JPY,3805.0,3992.934,0.9529333,21367623680,9.546868,,0.10371,398.56,28039999488.0,0.1065,0.07974,8480999936.0,48000000.0,2.97,2026-04-30,-0.491,4,1578000000.0,0.1725441555676848,1239000000.0,True,24522000000.0,0.06747377699907098,0.07190709149356338,0.061229028193027106,465000000.0,0.02176189579916825,-0.0,-4.80791318402396e-06
6371,6371.T,Tsubakimoto Chain Co.,椿本チエイン,プライム（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,2351.0,2706.237,0.86873394,229166792704,10.847097,11.935222,0.087510005,216.74,281984008192.0,0.08719,0.08136,67101999104.0,28483000320.0,3.43,2026-04-30,-0.499,4,17239500000.0,0.19469409171497562,13742000000.0,True,253364500000.0,0.08951038922970489,0.0752751670080654,0.06359814046479124,25557250000.0,0.11152248411928797,14567000000.0,-0.07645535378408597
5463,5463.T,Maruichi Steel Tube Ltd.,丸一鋼管,プライム（内国株式）,鉄鋼,鉄鋼・非鉄,Basic Materials,Steel,JPY,1451.5,1524.604,0.9520505,320999489536,11.278167,5.257153,0.09511,128.7,245971992576.0,0.13207,0.13329001,89702998016.0,3852999936.0,1.52,2026-04-30,-0.499,4,26267500000.0,0.0512959695651777,24164000000.0,True,257648250000.0,0.05280886927021511,0.07876374550928052,0.07818836010666913,12393500000.0,0.03860909566527542,20298000000.0,-0.03400543239064646
9045,9045.T,"Keihan Holdings Co., Ltd.",京阪ホールディングス,プライム（内国株式）,陸運業,運輸・物流,Industrials,Conglomerates,JPY,3244.0,3264.6,0.99368984,327327252480,11.62599,13.613665,0.09205,279.03,305289986048.0,0.17365,0.09477,17307000832.0,403042009088.0,2.93,2026-04-30,-0.51,4,20091500000.0,0.35740346429872516,9589000000.0,True,283470250000.0,0.06699157717410942,0.08297017582650806,0.06780854600868147,30860500000.0,0.09428026467758166,17648000000.0,-0.05202213778737197
9009,9009.T,"Keisei Electric Railway Co., Ltd.",京成電鉄,プライム（内国株式）,陸運業,運輸・物流,Industrials,Railroads,JPY,1112.0,1151.957,0.9653138,536240488448,7.4851913,3.3739913,0.09781,148.56,328700985344.0,0.1294,0.15713,44472999936.0,375697014784.0,1.55,2026-04-30,-0.513,4,45027250000.0,0.8017755662638109,-4438000000.0,False,270579500000.0,0.14242727168578195,0.14106345575350088,0.0704328130231001,44315750000.0,0.08264155906664135,65272000000.0,-0.05890890890949496
2121,2121.T,"MIXI, Inc.",ＭＩＸＩ,プライム（内国株式）,情報・通信業,情報通信・サービスその他,Communication Services,Electronic Gaming & Multimedia,JPY,2591.0,2683.313,0.9655974,168690810880,10.340424,13.381883,0.10026,250.57,160919994368.0,0.12154,0.11028,95890997248.0,45108998144.0,4.61,2026-04-30,-0.513,4,10026500000.0,0.4724875016738159,5161000000.0,True,142653000000.0,0.08262668654818506,0.05571141664973978,0.028142670963590657,9666750000.0,0.057304544032789936,22526000000.0,-0.0660243916390032
6863,6863.T,Nireco Corporation,ニレコ,スタンダード（内国株式）,電気機器,電機・精密,Technology,Scientific & Technical Instruments,JPY,2084.0,2289.024,0.91043174,14916515840,10.344485,12.294985,0.084350005,201.46,10832000000.0,0.122930005,0.12675,4027000064.0,612000000.0,4.73,2026-04-30,-0.529,4,960124750.0,0.43017682902616716,406151000.0,True,9472744000.0,0.0983873255317187,0.07444426495647012,0.06053259405842531,795180750.0,0.053308745723827156,138000.0,0.009372938158254573
8425,8425.T,"Mizuho Leasing Company, Limited",みずほリース,プライム（内国株式）,その他金融業,金融（除く銀行）,Financial Services,Credit Services,JPY,1427.0,1475.38,0.96720845,399826583552,8.839197,2.4921412,0.118240006,161.44,874337009664.0,0.05645,0.05369,72718999552.0,3529168912384.0,3.46,2026-04-30,-0.531,4,30139500000.0,0.33286708457345954,14902000000.0,True,609014750000.0,0.0782062647335866,0.12084620932899458,0.11778368581062865,-192960000000.0,-0.4826092309465069,,0.15716996524871285
7292,7292.T,Murakami Corporation,村上開明堂,スタンダード（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,6790.0,7874.148,0.86231554,78663868416,11.747405,,0.08432999,578.0,115085000704.0,0.075050004,0.057239998,46796001280.0,0.0,3.09,2026-04-30,-0.551,4,5266250000.0,0.15937022301011183,3865000000.0,True,94511000000.0,0.1405948452383463,0.07227332234334292,0.06914565614492316,5490500000.0,0.06979697427241258,3469000000.0,-0.06561046217152855
6989,6989.T,"Hokuriku Electric Industry Co.,Ltd.",北陸電気工業,スタンダード（内国株式）,電気機器,電機・精密,Technology,Electronic Components,JPY,2757.0,3098.536,0.8897751,21630322688,8.915117,,0.08939,309.25,42976002048.0,0.08022001,0.04812,11832999936.0,9061000192.0,3.24,2026-04-30,-0.554,4,1832000000.0,0.39052176917261333,647000000.0,True,42475750000.0,0.022065252989162287,0.0926762393793474,0.03914450797108025,2090750000.0,0.09665828985343337,677000000.0,-0.0522135058983052
8242,8242.T,H2O Retailing Corporation,エイチ・ツー・オー　リテイリング,プライム（内国株式）,小売業,小売,Consumer Defensive,Grocery Stores,JPY,2311.0,2642.746,0.87446916,265772908544,20.0538,11.772797,0.0866,115.24,682736025600.0,0.07335,0.03857,77240999936.0,166710001664.0,1.88,2026-04-30,-0.564,4,20750250000.0,0.44256124426297383,9872000000.0,True,621423750000.0,0.0955751459494083,0.09115794705612802,0.06713480440871826,2477500000.0,0.009321868107523223,49861000000.0,-0.008063417905165404
7525,7525.T,Rix Corporation,リックス,プライム（内国株式）,卸売業,商社・卸売,Industrials,Specialty Industrial Machinery,JPY,3330.0,3366.866,0.9890504,26992783360,9.281971,,0.11415,358.76,54696267776.0,0.07714,0.05687,8397986816.0,2290179072.0,4.59,2026-04-30,-0.565,4,2609269250.0,0.12382570129757538,2051894000.0,True,47418397750.0,0.1104340075002368,0.1254899214343179,0.11577916560737615,1120416000.0,0.04150798326564275,211894000.0,-0.008834283595178016
7259,7259.T,Aisin Corporation,アイシン,プライム（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,2488.5,2930.166,0.8492693,1803099570176,11.26936,10.900609,0.085559994,220.82,5117763911680.0,0.05373,0.03355,592397991936.0,686002012160.0,3.25,2026-04-30,-0.569,4,94502500000.0,0.39822803221585934,37670000000.0,True,4531479500000.0,0.07716685625861497,0.040834381074143715,0.021477592206262424,79283000000.0,0.04397039481977205,83929000000.0,-0.06293062466308075
2153,2153.T,E J Holdings Inc.,Ｅ・Ｊホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他,Industrials,Engineering & Construction,JPY,1694.0,1954.309,0.8668026,30451636224,8.2493305,,0.08372,205.35,46393999360.0,0.06958,0.058930002,15902000128.0,12924000256.0,4.04,2026-04-30,-0.584,4,3101750000.0,0.021664823186201762,3032000000.0,True,38522250000.0,0.05211650715844973,0.0998568359329418,0.0961457645434352,1482000000.0,0.048667335610425556,807000000.0,0.005817928451673282
7250,7250.T,Pacific Industrial Co Ltd,太平洋工業,プライム（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,,3254.331,0.9264577,173884440576,11.534048,15.653393,0.08808,261.4,217694994432.0,0.10536,0.072119996,36032000000.0,50918998016.0,0.0212,2026-04-30,-0.584,4,12324750000.0,0.24982288300984742,9301000000.0,True,192300750000.0,0.07815791196691424,0.08684310564139647,0.06955552813517747,2092500000.0,0.012033854168138909,4284000000.0,-0.05561968629342362
